variable,x,y
bio03,24.5,0.17124240100383759
bio03,24.632,0.17124240100383759
bio03,24.764,0.17124240100383759
bio03,24.896,0.17124240100383759
bio03,25.028,0.17124240100383759
bio03,25.16,0.17124240100383759
bio03,25.292,0.17124240100383759
bio03,25.424,0.17124240100383759
bio03,25.556,0.17124240100383759
bio03,25.688,0.17124240100383759
bio03,25.82,0.17124240100383759
bio03,25.951999999999998,0.17124240100383759
bio03,26.084,0.17124240100383759
bio03,26.216,0.17124240100383759
bio03,26.348,0.17124240100383759
bio03,26.48,0.17124240100383759
bio03,26.612000000000002,0.17124240100383759
bio03,26.744,0.17124240100383759
bio03,26.876,0.17124240100383759
bio03,27.008,0.17124240100383759
bio03,27.14,0.17124240100383759
bio03,27.272,0.17124240100383759
bio03,27.404,0.17124240100383759
bio03,27.536,0.17124240100383759
bio03,27.668,0.17124240100383759
bio03,27.8,0.17124240100383759
bio03,27.932,0.17124240100383759
bio03,28.064,0.17124240100383759
bio03,28.196,0.17124240100383759
bio03,28.328,0.17124240100383759
bio03,28.46,0.17124240100383759
bio03,28.592,0.17124240100383759
bio03,28.724,0.17124240100383759
bio03,28.856,0.17124240100383759
bio03,28.988,0.17124240100383759
bio03,29.12,0.17124240100383759
bio03,29.252,0.17124240100383759
bio03,29.384,0.17124240100383759
bio03,29.516,0.17124240100383759
bio03,29.648,0.17124240100383759
bio03,29.78,0.17124240100383759
bio03,29.912,0.17124240100383759
bio03,30.044,0.1723921149969101
bio03,30.176000000000002,0.17587120831012726
bio03,30.308,0.17939512431621552
bio03,30.44,0.18296372890472412
bio03,30.572,0.18657682836055756
bio03,30.704,0.1902342587709427
bio03,30.836,0.19393575191497803
bio03,30.968,0.19768108427524567
bio03,31.1,0.20146997272968292
bio03,31.232,0.20530211925506592
bio03,31.364,0.20917721092700958
bio03,31.496000000000002,0.21309487521648407
bio03,31.628,0.21705475449562073
bio03,31.759999999999998,0.22105644643306732
bio03,31.892,0.22509951889514923
bio03,32.024,0.22918346524238586
bio03,32.156,0.23330792784690857
bio03,32.288,0.23747235536575317
bio03,32.42,0.2416761964559555
bio03,32.552,0.2459188997745514
bio03,32.684,0.25019991397857666
bio03,32.816,0.2545187175273895
bio03,32.948,0.25887447595596313
bio03,33.08,0.2632666230201721
bio03,33.212,0.26769450306892395
bio03,33.344,0.2721574008464813
bio03,33.476,0.27665460109710693
bio03,33.608000000000004,0.2811853289604187
bio03,33.74,0.28574880957603455
bio03,33.872,0.2903442680835724
bio03,34.004,0.294970840215683
bio03,34.135999999999996,0.29962775111198425
bio03,34.268,0.3043140470981598
bio03,34.4,0.3090289235115051
bio03,34.532,0.31377142667770386
bio03,34.664,0.3185406029224396
bio03,34.796,0.32333555817604065
bio03,34.928,0.3281552791595459
bio03,35.06,0.3329988121986389
bio03,35.192,0.3378651440143585
bio03,35.324,0.34275320172309875
bio03,35.456,0.3476620316505432
bio03,35.588,0.35259050130844116
bio03,35.72,0.35753756761550903
bio03,35.852000000000004,0.36250218749046326
bio03,35.984,0.3674831688404083
bio03,36.116,0.37247949838638306
bio03,36.248,0.37748998403549194
bio03,36.38,0.38251352310180664
bio03,36.512,0.38754895329475403
bio03,36.644,0.3925951421260834
bio03,36.775999999999996,0.39765089750289917
bio03,36.908,0.4027150869369507
bio03,37.04,0.40778648853302
bio03,37.172,0.41286396980285645
bio03,37.304,0.4179462790489197
bio03,37.436,0.423032283782959
bio03,37.568,0.42812076210975647
bio03,37.7,0.4332105219364166
bio03,37.832,0.43830037117004395
bio03,37.964,0.4433891177177429
bio03,38.096000000000004,0.44847553968429565
bio03,38.228,0.45355847477912903
bio03,38.36,0.45863673090934753
bio03,38.492000000000004,0.4637090861797333
bio03,38.624,0.46877437829971313
bio03,38.756,0.473831444978714
bio03,38.888,0.4788791239261627
bio03,39.019999999999996,0.4839162230491638
bio03,39.152,0.48894158005714417
bio03,39.284,0.4939540922641754
bio03,39.416,0.49895259737968445
bio03,39.548,0.5039359927177429
bio03,39.68,0.5089031457901001
bio03,39.812,0.5138530135154724
bio03,39.944,0.5187844038009644
bio03,40.076,0.5236963629722595
bio03,40.208,0.5285877585411072
bio03,40.34,0.5334575772285461
bio03,40.472,0.5383048057556152
bio03,40.604,0.5431284308433533
bio03,40.736000000000004,0.5479274392127991
bio03,40.867999999999995,0.552700936794281
bio03,41.0,0.5574479103088379
bio03,41.132000000000005,0.5621674060821533
bio03,41.263999999999996,0.5668585896492004
bio03,41.396,0.5715205669403076
bio03,41.528,0.5761523842811584
bio03,41.66,0.5807533264160156
bio03,41.792,0.5853224396705627
bio03,41.924,0.5898590087890625
bio03,42.056,0.594362199306488
bio03,42.188,0.598831295967102
bio03,42.32,0.6032655835151672
bio03,42.452,0.6076643466949463
bio03,42.584,0.6120268106460571
bio03,42.716,0.6163524389266968
bio03,42.848,0.6206405162811279
bio03,42.980000000000004,0.6248904466629028
bio03,43.111999999999995,0.6291016340255737
bio03,43.244,0.6332736015319824
bio03,43.376000000000005,0.6374056935310364
bio03,43.507999999999996,0.6414974331855774
bio03,43.64,0.6455483436584473
bio03,43.772,0.6495580077171326
bio03,43.903999999999996,0.6535258889198303
bio03,44.036,0.6574516296386719
bio03,44.168,0.6613348126411438
bio03,44.3,0.6651750802993774
bio03,44.432,0.6689720749855042
bio03,44.564,0.6727254986763
bio03,44.696,0.6764350533485413
bio03,44.828,0.6801004409790039
bio03,44.96,0.6837214231491089
bio03,45.092,0.6872977614402771
bio03,45.224000000000004,0.6908292174339294
bio03,45.356,0.6943156123161316
bio03,45.488,0.697756826877594
bio03,45.620000000000005,0.7011526823043823
bio03,45.751999999999995,0.704503059387207
bio03,45.884,0.7078078389167786
bio03,46.016,0.7110669016838074
bio03,46.147999999999996,0.7142802476882935
bio03,46.28,0.717447817325592
bio03,46.412,0.7205695509910583
bio03,46.544,0.7236454486846924
bio03,46.676,0.7266755104064941
bio03,46.808,0.7296597361564636
bio03,46.94,0.7325981855392456
bio03,47.072,0.7354908585548401
bio03,47.204,0.7383379340171814
bio03,47.336,0.7411394119262695
bio03,47.468,0.7438953518867493
bio03,47.6,0.7466059327125549
bio03,47.732,0.7492712736129761
bio03,47.864000000000004,0.7518914341926575
bio03,47.995999999999995,0.7544666528701782
bio03,48.128,0.7569969892501831
bio03,48.260000000000005,0.7594826817512512
bio03,48.391999999999996,0.7619239091873169
bio03,48.524,0.7643207907676697
bio03,48.656,0.7666735649108887
bio03,48.788,0.768982470035553
bio03,48.92,0.7712476253509521
bio03,49.052,0.7734692692756653
bio03,49.184,0.7756476998329163
bio03,49.316,0.7777831554412842
bio03,49.448,0.7798757553100586
bio03,49.58,0.7819257974624634
bio03,49.712,0.7839335799217224
bio03,49.844,0.7858992218971252
bio03,49.976,0.7878231406211853
bio03,50.108000000000004,0.7897055149078369
bio03,50.239999999999995,0.7915465831756592
bio03,50.372,0.7933465838432312
bio03,50.504000000000005,0.7951058745384216
bio03,50.635999999999996,0.7968246936798096
bio03,50.768,0.7985033392906189
bio03,50.9,0.8001419305801392
bio03,51.032,0.8017409443855286
bio03,51.164,0.8033004999160767
bio03,51.296,0.8048208951950073
bio03,51.428,0.8063024282455444
bio03,51.56,0.8077453374862671
bio03,51.692,0.8091499209403992
bio03,51.824,0.8105164170265198
bio03,51.956,0.8118451237678528
bio03,52.088,0.8131362199783325
bio03,52.22,0.8143900036811829
bio03,52.352000000000004,0.8156067728996277
bio03,52.484,0.8167867064476013
bio03,52.616,0.8179301023483276
bio03,52.748000000000005,0.819037139415741
bio03,52.879999999999995,0.8201080560684204
bio03,53.012,0.8211431503295898
bio03,53.144,0.8221426606178284
bio03,53.275999999999996,0.8231067061424255
bio03,53.408,0.8240355849266052
bio03,53.54,0.8249294757843018
bio03,53.672,0.8257885575294495
bio03,53.804,0.8266130685806274
bio03,53.936,0.8274032473564148
bio03,54.068,0.8281591534614563
bio03,54.2,0.8288810849189758
bio03,54.332,0.8295691609382629
bio03,54.464,0.830223560333252
bio03,54.596000000000004,0.8308444619178772
bio03,54.728,0.8314319849014282
bio03,54.86,0.8319862484931946
bio03,54.992000000000004,0.8325074911117554
bio03,55.123999999999995,0.8329957127571106
bio03,55.256,0.8334511518478394
bio03,55.388000000000005,0.8338738679885864
bio03,55.519999999999996,0.8342639803886414
bio03,55.652,0.8346215486526489
bio03,55.784,0.8349467515945435
bio03,55.916,0.835239589214325
bio03,56.048,0.835500180721283
bio03,56.18,0.8357285857200623
bio03,56.312,0.8359248638153076
bio03,56.444,0.8360890746116638
bio03,56.576,0.8362212181091309
bio03,56.708,0.8363214135169983
bio03,56.84,0.8363896012306213
bio03,56.972,0.8364258408546448
bio03,57.104,0.8364301323890686
bio03,57.236,0.8364024758338928
bio03,57.368,0.8363428711891174
bio03,57.5,0.8362512588500977
bio03,57.632,0.8361276984214783
bio03,57.764,0.8359721302986145
bio03,57.896,0.8357844352722168
bio03,58.028,0.8355646729469299
bio03,58.16,0.8353127241134644
bio03,58.292,0.8350285291671753
bio03,58.424,0.834712028503418
bio03,58.556,0.8343631625175476
bio03,58.688,0.8339818120002747
bio03,58.82,0.8335678577423096
bio03,58.952,0.8331211805343628
bio03,59.084,0.8326417803764343
bio03,59.216,0.8321294188499451
bio03,59.348,0.8315840363502502
bio03,59.48,0.8310054540634155
bio03,59.612,0.8303935527801514
bio03,59.744,0.8297481536865234
bio03,59.876,0.8290691375732422
bio03,60.008,0.8283563256263733
bio03,60.14,0.8276095390319824
bio03,60.272,0.8268285989761353
bio03,60.404,0.8260133266448975
bio03,60.536,0.8251634836196899
bio03,60.668,0.8242789506912231
bio03,60.8,0.823359489440918
bio03,60.932,0.8224049210548401
bio03,61.064,0.8214149475097656
bio03,61.196,0.820389449596405
bio03,61.328,0.8193281292915344
bio03,61.46,0.8182308077812195
