variable,x,y
bio15,-0.1999999999999993,1.4582773474103305E-5
bio15,0.09280000000000066,1.4582773474103305E-5
bio15,0.3856000000000006,1.4582773474103305E-5
bio15,0.6784000000000006,1.4582773474103305E-5
bio15,0.9712000000000005,1.4582773474103305E-5
bio15,1.2640000000000005,1.4582773474103305E-5
bio15,1.5568000000000004,1.4582773474103305E-5
bio15,1.8496000000000001,1.4582773474103305E-5
bio15,2.1424000000000003,1.4582773474103305E-5
bio15,2.4352000000000005,1.4582773474103305E-5
bio15,2.728,1.4582773474103305E-5
bio15,3.0208,1.4582773474103305E-5
bio15,3.3136,1.4582773474103305E-5
bio15,3.6064000000000003,1.4582773474103305E-5
bio15,3.8991999999999996,1.4582773474103305E-5
bio15,4.192,1.4582773474103305E-5
bio15,4.4848,1.4582773474103305E-5
bio15,4.7776000000000005,1.4582773474103305E-5
bio15,5.0704,1.4582773474103305E-5
bio15,5.3632,1.4582773474103305E-5
bio15,5.656,1.4582773474103305E-5
bio15,5.9488,1.4582773474103305E-5
bio15,6.241599999999999,1.4582773474103305E-5
bio15,6.5344,1.4582773474103305E-5
bio15,6.8271999999999995,1.4582773474103305E-5
bio15,7.12,1.4582773474103305E-5
bio15,7.4128,1.4582773474103305E-5
bio15,7.7056,1.4582773474103305E-5
bio15,7.998399999999998,1.4582773474103305E-5
bio15,8.2912,1.4582773474103305E-5
bio15,8.584,1.4582773474103305E-5
bio15,8.8768,1.4582773474103305E-5
bio15,9.169599999999999,1.4582773474103305E-5
bio15,9.462399999999999,1.4582773474103305E-5
bio15,9.7552,1.4582773474103305E-5
bio15,10.047999999999998,1.4582773474103305E-5
bio15,10.3408,1.4582773474103305E-5
bio15,10.6336,1.4582773474103305E-5
bio15,10.9264,1.4582773474103305E-5
bio15,11.219199999999999,1.4582773474103305E-5
bio15,11.511999999999999,1.4582773474103305E-5
bio15,11.804799999999998,1.4582773474103305E-5
bio15,12.0976,1.474422879255144E-5
bio15,12.390399999999998,1.5239400454447605E-5
bio15,12.683199999999998,1.5751200407976285E-5
bio15,12.975999999999999,1.6280189811368473E-5
bio15,13.268799999999999,1.6826945284265094E-5
bio15,13.561599999999999,1.7392061636201106E-5
bio15,13.854399999999998,1.7976157323573716E-5
bio15,14.147199999999998,1.8579868992674164E-5
bio15,14.44,1.9203855117666535E-5
bio15,14.732799999999997,1.9848797819577157E-5
bio15,15.025599999999999,2.0515401047305204E-5
bio15,15.318399999999999,2.120439057762269E-5
bio15,15.611199999999998,2.1916517653153278E-5
bio15,15.904,2.2652560801361687E-5
bio15,16.196799999999996,2.3413324015564285E-5
bio15,16.4896,2.4199631297960877E-5
bio15,16.7824,2.501235212548636E-5
bio15,17.0752,2.5852361432043836E-5
bio15,17.368,2.6720586902229115E-5
bio15,17.660799999999995,2.7617970772553235E-5
bio15,17.953599999999998,2.8545486202347092E-5
bio15,18.246399999999998,2.950415546365548E-5
bio15,18.539199999999997,3.0495015380438417E-5
bio15,18.831999999999997,3.1519157346338034E-5
bio15,19.124799999999997,3.257768548792228E-5
bio15,19.4176,3.367177123436704E-5
bio15,19.7104,3.480259329080582E-5
bio15,20.003199999999996,3.597139584599063E-5
bio15,20.295999999999996,3.7179444916546345E-5
