variable,x,y
bio02,-0.10000000000000142,0.14712804555892944
bio02,0.33439999999999853,0.14712804555892944
bio02,0.7687999999999985,0.14712804555892944
bio02,1.2031999999999985,0.14712804555892944
bio02,1.6375999999999984,0.14712804555892944
bio02,2.0719999999999987,0.14712804555892944
bio02,2.5063999999999984,0.14712804555892944
bio02,2.9407999999999985,0.14712804555892944
bio02,3.375199999999998,0.14712804555892944
bio02,3.8095999999999983,0.14712804555892944
bio02,4.243999999999999,0.14712804555892944
bio02,4.678399999999998,0.14712804555892944
bio02,5.112799999999998,0.14712804555892944
bio02,5.547199999999998,0.14712804555892944
bio02,5.9815999999999985,0.14712804555892944
bio02,6.415999999999999,0.14712804555892944
bio02,6.850399999999998,0.14712804555892944
bio02,7.284799999999998,0.14712804555892944
bio02,7.719199999999998,0.14712804555892944
bio02,8.153599999999999,0.14712804555892944
bio02,8.588,0.14712804555892944
bio02,9.022399999999998,0.14712804555892944
bio02,9.456799999999998,0.14712804555892944
bio02,9.891199999999998,0.14712804555892944
bio02,10.325599999999998,0.14712804555892944
bio02,10.759999999999998,0.14712804555892944
bio02,11.194399999999998,0.14712804555892944
bio02,11.628799999999998,0.14712804555892944
bio02,12.063199999999998,0.14712804555892944
bio02,12.497599999999997,0.14712804555892944
bio02,12.931999999999999,0.14712804555892944
bio02,13.366399999999999,0.14712804555892944
bio02,13.800799999999997,0.14712804555892944
bio02,14.235199999999997,0.14712804555892944
bio02,14.669599999999997,0.14712804555892944
bio02,15.104,0.14712804555892944
bio02,15.538399999999998,0.14712804555892944
bio02,15.9728,0.14712804555892944
bio02,16.4072,0.14712804555892944
bio02,16.841599999999996,0.14712804555892944
bio02,17.276,0.14712804555892944
bio02,17.710399999999996,0.14712804555892944
bio02,18.144799999999996,0.14740639925003052
bio02,18.5792,0.14824433624744415
bio02,19.013599999999997,0.1490866094827652
bio02,19.447999999999997,0.14993323385715485
bio02,19.882399999999997,0.15078423917293549
bio02,20.316799999999997,0.15163961052894592
bio02,20.751199999999997,0.15249940752983093
bio02,21.185599999999997,0.15336361527442932
bio02,21.619999999999997,0.15423226356506348
bio02,22.054399999999998,0.1551053673028946
bio02,22.488799999999998,0.15598295629024506
bio02,22.923199999999994,0.15686503052711487
bio02,23.357599999999998,0.15775160491466522
bio02,23.791999999999998,0.1586427092552185
bio02,24.226399999999998,0.1595383584499359
bio02,24.6608,0.16043856739997864
bio02,25.095199999999995,0.16134335100650787
bio02,25.5296,0.162252739071846
bio02,25.964,0.16316673159599304
bio02,26.398399999999995,0.16408534348011017
bio02,26.8328,0.16500861942768097
bio02,27.267199999999995,0.16593654453754425
bio02,27.701599999999996,0.1668691635131836
