variable,x,y
bio13,-69.8,0.044713184237480164
bio13,-67.6688,0.044713184237480164
bio13,-65.5376,0.044713184237480164
bio13,-63.4064,0.044713184237480164
bio13,-61.2752,0.044713184237480164
bio13,-59.144,0.044713184237480164
bio13,-57.0128,0.044713184237480164
bio13,-54.8816,0.044713184237480164
bio13,-52.7504,0.044713184237480164
bio13,-50.6192,0.044713184237480164
bio13,-48.488,0.044713184237480164
bio13,-46.3568,0.044713184237480164
bio13,-44.2256,0.044713184237480164
bio13,-42.0944,0.044713184237480164
bio13,-39.9632,0.044713184237480164
bio13,-37.832,0.044713184237480164
bio13,-35.7008,0.044713184237480164
bio13,-33.5696,0.044713184237480164
bio13,-31.4384,0.044713184237480164
bio13,-29.3072,0.044713184237480164
bio13,-27.175999999999995,0.044713184237480164
bio13,-25.044800000000002,0.044713184237480164
bio13,-22.913600000000002,0.044713184237480164
bio13,-20.782399999999996,0.044713184237480164
bio13,-18.651200000000003,0.044713184237480164
bio13,-16.520000000000003,0.044713184237480164
bio13,-14.388800000000003,0.044713184237480164
bio13,-12.257600000000004,0.044713184237480164
bio13,-10.126400000000004,0.044713184237480164
bio13,-7.995200000000004,0.044713184237480164
bio13,-5.864000000000004,0.044713184237480164
bio13,-3.7327999999999975,0.044713184237480164
bio13,-1.6016000000000048,0.044713184237480164
bio13,0.5295999999999879,0.044713184237480164
bio13,2.6607999999999947,0.044713184237480164
bio13,4.792000000000002,0.044713184237480164
bio13,6.923199999999994,0.044713184237480164
bio13,9.054400000000001,0.044713184237480164
bio13,11.185599999999994,0.044713184237480164
bio13,13.316799999999986,0.044713184237480164
bio13,15.448000000000008,0.044713184237480164
bio13,17.5792,0.044713184237480164
bio13,19.710399999999993,0.04556123539805412
bio13,21.8416,0.04818589985370636
bio13,23.972799999999992,0.05093436315655708
bio13,26.103999999999985,0.053810518234968185
bio13,28.235200000000006,0.05681822448968887
bio13,30.3664,0.05996133014559746
bio13,32.49759999999999,0.06324363499879837
