variable,x,y
bio18,-138.4,0.11795947700738907
bio18,-134.38240000000002,0.11795947700738907
bio18,-130.3648,0.11795947700738907
bio18,-126.3472,0.11795947700738907
bio18,-122.3296,0.11795947700738907
bio18,-118.31200000000001,0.11795947700738907
bio18,-114.2944,0.11795947700738907
bio18,-110.27680000000001,0.11795947700738907
bio18,-106.25919999999999,0.11795947700738907
bio18,-102.2416,0.11795947700738907
bio18,-98.224,0.11795947700738907
bio18,-94.2064,0.11795947700738907
bio18,-90.1888,0.11795947700738907
bio18,-86.1712,0.11795947700738907
bio18,-82.1536,0.11795947700738907
bio18,-78.136,0.11795947700738907
bio18,-74.1184,0.11795947700738907
bio18,-70.10079999999999,0.11795947700738907
bio18,-66.0832,0.11795947700738907
bio18,-62.0656,0.11795947700738907
bio18,-58.048,0.11795947700738907
bio18,-54.0304,0.11795947700738907
bio18,-50.0128,0.11795947700738907
bio18,-45.9952,0.11795947700738907
bio18,-41.977599999999995,0.11795947700738907
bio18,-37.959999999999994,0.11795947700738907
bio18,-33.942400000000006,0.11795947700738907
bio18,-29.92479999999999,0.11795947700738907
bio18,-25.90719999999999,0.11795947700738907
bio18,-21.8896,0.11795947700738907
bio18,-17.871999999999986,0.11795947700738907
bio18,-13.854399999999998,0.11795947700738907
bio18,-9.836799999999982,0.11795947700738907
bio18,-5.819199999999995,0.11795947700738907
bio18,-1.8015999999999792,0.11795947700738907
bio18,2.216000000000008,0.11795947700738907
bio18,6.233599999999996,0.11795947700738907
bio18,10.251200000000011,0.11795947700738907
bio18,14.268799999999999,0.11795947700738907
bio18,18.286400000000015,0.11795947700738907
bio18,22.304000000000002,0.11795947700738907
bio18,26.32159999999999,0.11795947700738907
bio18,30.339200000000005,0.1190146654844284
bio18,34.35680000000002,0.12222646921873093
bio18,38.37440000000001,0.12550833821296692
bio18,42.392000000000024,0.12886114418506622
bio18,46.40960000000001,0.13228577375411987
bio18,50.4272,0.13578306138515472
bio18,54.444800000000015,0.13935384154319763
bio18,58.46240000000003,0.14299894869327545
bio18,62.48000000000002,0.14671915769577026
bio18,66.4976,0.15051524341106415
bio18,70.5152,0.1543879359960556
bio18,74.53280000000001,0.15833798050880432
bio18,78.55040000000002,0.16236604750156403
bio18,82.56800000000001,0.16647280752658844
bio18,86.58560000000003,0.1706589013338089
bio18,90.60320000000002,0.17492489516735077
bio18,94.6208,0.17927135527133942
bio18,98.63840000000002,0.183698832988739
bio18,102.65600000000003,0.18820779025554657
bio18,106.67360000000002,0.1927986890077591
bio18,110.69120000000001,0.19747193157672882
bio18,114.70880000000002,0.2022278755903244
bio18,118.72640000000004,0.20706681907176971
bio18,122.744,0.21198906004428864
bio18,126.76160000000002,0.2169947773218155
bio18,130.77920000000003,0.2220841646194458
bio18,134.79680000000005,0.22725731134414673
bio18,138.8144,0.23251430690288544
bio18,142.83200000000002,0.23785510659217834
